"transaction_id","customer_id","age","gender","marital_status","income","store_id","store_name","group_store","type","latitude","longitude","product_id","product_name","price","date","qty","price-2","total_amount"
"TR4534",207,35,1,"Married   ",10.54,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P9","Yoghurt             ",10000,"2022-04-01",7,10000,70000
"TR48845",305,29,1,"Married   ",4.08,12,"Prestasi Utama      ","Prestasi            ","General Trade       ",-2990934.0,104756554,"P8","Oat                 ",16000,"2022-04-01",3,16000,48000
"TR49237",447,54,1,"Married   ",20.37,14,"Priangan            ","Priangan            ","Modern Trade        ",-5.45,10526667,"P9","Yoghurt             ",10000,"2022-04-01",5,10000,50000
"TR52485",17,35,0,"Married   ",3.14,10,"Harapan Baru        ","Harapan Baru        ","General Trade       ",3597031,98678513,"P3","Crackers            ",7500,"2022-04-01",6,7500,45000
"TR55166",57,33,1,"Married   ",6.5,10,"Harapan Baru        ","Harapan Baru        ","General Trade       ",3597031,98678513,"P8","Oat                 ",16000,"2022-04-01",2,16000,32000
"TR56815",112,31,1,"Married   ",4.44,5,"Bonafid             ","Gita                ","General Trade       ",-7250445.0,112768845,"P3","Crackers            ",7500,"2022-04-01",6,7500,45000
"TR59552",428,60,1,"Married   ",4.49,13,"Buana               ","Buana               ","General Trade       ",-126916.0,116825264,"P4","Potato Chip         ",12000,"2022-04-01",3,12000,36000
"TR61040",360,54,0,"Married   ",35.78,14,"Priangan            ","Priangan            ","Modern Trade        ",-5.45,10526667,"P8","Oat                 ",16000,"2022-04-01",2,16000,32000
"TR75263",150,61,1,"Married   ",8.56,12,"Prestasi Utama      ","Prestasi            ","General Trade       ",-2990934.0,104756554,"P2","Ginger Candy        ",3200,"2022-04-01",5,3200,16000
"TR76612",327,50,0,"Married   ",12.41,13,"Buana               ","Buana               ","General Trade       ",-126916.0,116825264,"P2","Ginger Candy        ",3200,"2022-04-01",3,3200,9600
"TR95087",135,41,0,"Married   ",3.28,5,"Bonafid             ","Gita                ","General Trade       ",-7250445.0,112768845,"P10","Cheese Stick        ",15000,"2022-04-01",2,15000,30000
"TR20662",131,25,0,"Single    ",7.12,6,"Lingga              ","Lingga              ","Modern Trade        ",-5135399.0,11942379,"P1","Choco Bar           ",8800,"2022-04-02",9,8800,79200
"TR29006",321,45,0,"Married   ",8.03,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P10","Cheese Stick        ",15000,"2022-04-02",5,15000,75000
"TR33014",234,61,1,"Married   ",10.86,6,"Lingga              ","Lingga              ","Modern Trade        ",-5135399.0,11942379,"P8","Oat                 ",16000,"2022-04-02",2,16000,32000
"TR34147",27,43,0,"Married   ",17.42,9,"Lingga              ","Lingga              ","Modern Trade        ",-3654703.0,128190643,"P6","Cashew              ",18000,"2022-04-02",4,18000,72000
"TR37469",47,35,1,"Married   ",9.56,3,"Prima Kota          ","Prima               ","Modern Trade        ",-7797068.0,110370529,"P3","Crackers            ",7500,"2022-04-02",5,7500,37500
"TR4408",340,41,0,"Single    ",10.9,14,"Priangan            ","Priangan            ","Modern Trade        ",-5.45,10526667,"P7","Coffee Candy        ",9400,"2022-04-02",4,9400,37600
"TR55207",319,39,0,"Married   ",8.82,10,"Harapan Baru        ","Harapan Baru        ","General Trade       ",3597031,98678513,"P9","Yoghurt             ",10000,"2022-04-02",3,10000,30000
"TR66707",167,28,1,"Married   ",2.91,11,"Sinar Harapan       ","Prestasi            ","General Trade       ",0.533505,101447403,"P10","Cheese Stick        ",15000,"2022-04-02",1,15000,15000
"TR67928",303,45,0,"Married   ",10.34,6,"Lingga              ","Lingga              ","Modern Trade        ",-5135399.0,11942379,"P5","Thai Tea            ",4200,"2022-04-02",3,4200,12600
"TR69903",289,29,0,"Married   ",2.37,6,"Lingga              ","Lingga              ","Modern Trade        ",-5135399.0,11942379,"P1","Choco Bar           ",8800,"2022-04-02",8,8800,70400
"TR7808",132,41,0,"Married   ",17.69,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P7","Coffee Candy        ",9400,"2022-04-02",2,9400,18800
"TR87593",111,59,1,"Married   ",4.59,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P8","Oat                 ",16000,"2022-04-02",1,16000,16000
"TR87883",84,54,0,"Married   ",18.12,1,"Prima Tendean       ","Prima               ","Modern Trade        ",-6.2,106816666,"P9","Yoghurt             ",10000,"2022-04-02",2,10000,20000
"TR97129",246,40,1,"Single    ",21.81,14,"Priangan            ","Priangan            ","Modern Trade        ",-5.45,10526667,"P1","Choco Bar           ",8800,"2022-04-02",4,8800,35200
"TR10979",381,39,0,"Married   ",6.92,10,"Harapan Baru        ","Harapan Baru        ","General Trade       ",3597031,98678513,"P4","Potato Chip         ",12000,"2022-04-03",3,12000,36000
"TR23231",333,47,0,"Married   ",17.99,7,"Buana Indah         ","Buana               ","General Trade       ",3316694,114590111,"P5","Thai Tea            ",4200,"2022-04-03",3,4200,12600
"TR39268",438,36,1,"Single    ",5.43,13,"Buana               ","Buana               ","General Trade       ",-126916.0,116825264,"P10","Cheese Stick        ",15000,"2022-04-03",5,15000,75000
"TR56079",155,40,0,"Married   ",7.17,14,"Priangan            ","Priangan            ","Modern Trade        ",-5.45,10526667,"P8","Oat                 ",16000,"2022-04-03",1,16000,16000
"TR57024",253,37,0,"Married   ",4.32,3,"Prima Kota          ","Prima               ","Modern Trade        ",-7797068.0,110370529,"P1","Choco Bar           ",8800,"2022-04-03",6,8800,52800
"TR9597",143,25,1,"Single    ",2.87,14,"Priangan            ","Priangan            ","Modern Trade        ",-5.45,10526667,"P5","Thai Tea            ",4200,"2022-04-03",5,4200,21000
"TR12468",350,38,0,"Single    ",7.95,6,"Lingga              ","Lingga              ","Modern Trade        ",-5135399.0,11942379,"P7","Coffee Candy        ",9400,"2022-04-04",3,9400,28200
"TR2135",384,59,1,"Married   ",4.42,14,"Priangan            ","Priangan            ","Modern Trade        ",-5.45,10526667,"P10","Cheese Stick        ",15000,"2022-04-04",5,15000,75000
"TR26095",11,42,0,"Married   ",12.25,3,"Prima Kota          ","Prima               ","Modern Trade        ",-7797068.0,110370529,"P1","Choco Bar           ",8800,"2022-04-04",3,8800,26400
"TR27245",339,22,0,"Single    ",2.19,13,"Buana               ","Buana               ","General Trade       ",-126916.0,116825264,"P5","Thai Tea            ",4200,"2022-04-04",2,4200,8400
"TR28907",164,18,1,"Single    ",0,9,"Lingga              ","Lingga              ","Modern Trade        ",-3654703.0,128190643,"P1","Choco Bar           ",8800,"2022-04-04",7,8800,61600
"TR4104",37,51,0,"Married   ",17.11,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P3","Crackers            ",7500,"2022-04-04",4,7500,30000
"TR54270",392,45,0,"Married   ",19.68,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P10","Cheese Stick        ",15000,"2022-04-04",5,15000,75000
"TR56681",96,55,0,"Married   ",13.67,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P1","Choco Bar           ",8800,"2022-04-04",9,8800,79200
"TR60285",223,62,1,"Single    ",5.35,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P5","Thai Tea            ",4200,"2022-04-04",5,4200,21000
"TR67393",90,21,1,"Single    ",0,11,"Sinar Harapan       ","Prestasi            ","General Trade       ",0.533505,101447403,"P7","Coffee Candy        ",9400,"2022-04-04",6,9400,56400
"TR70022",78,41,1,"Married   ",10.34,8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ",554829,95323753,"P10","Cheese Stick        ",15000,"2022-04-04",1,15000,15000
"TR71964",245,26,1,"Married   ",4.58,9,"Lingga              ","Lingga              ","Modern Trade        ",-3654703.0,128190643,"P1","Choco Bar           ",8800,"2022-04-04",7,8800,61600
"TR72590",277,60,1,"Married   ",9.38,11,"Sinar Harapan       ","Prestasi            ","General Trade       ",0.533505,101447403,"P8","Oat                 ",16000,"2022-04-04",1,16000,16000
"TR8418",332,28,1,"Single    ",6.91,7,"Buana Indah         ","Buana               ","General Trade       ",3316694,114590111,"P2","Ginger Candy        ",3200,"2022-04-04",4,3200,12800
"TR94559",369,32,0,"Married   ",10.62,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P3","Crackers            ",7500,"2022-04-04",5,7500,37500
"TR98000",258,51,0,"Married   ",12.57,6,"Lingga              ","Lingga              ","Modern Trade        ",-5135399.0,11942379,"P1","Choco Bar           ",8800,"2022-04-04",9,8800,79200
"TR11680",388,44,1,"Married   ",16.12,14,"Priangan            ","Priangan            ","Modern Trade        ",-5.45,10526667,"P7","Coffee Candy        ",9400,"2022-04-05",4,9400,37600
"TR13038",346,62,0,"Married   ",5.08,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P1","Choco Bar           ",8800,"2022-04-05",9,8800,79200
"TR21280",204,53,0,"Married   ",9.46,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P5","Thai Tea            ",4200,"2022-04-05",4,4200,16800
"TR22346",236,28,0,"Married   ",3.13,13,"Buana               ","Buana               ","General Trade       ",-126916.0,116825264,"P7","Coffee Candy        ",9400,"2022-04-05",6,9400,56400
"TR33357",377,53,0,"Single    ",10.39,5,"Bonafid             ","Gita                ","General Trade       ",-7250445.0,112768845,"P7","Coffee Candy        ",9400,"2022-04-05",5,9400,47000
"TR33826",46,36,1,"Married   ",8.31,12,"Prestasi Utama      ","Prestasi            ","General Trade       ",-2990934.0,104756554,"P6","Cashew              ",18000,"2022-04-05",4,18000,72000
"TR34567",184,33,0,"Single    ",13.93,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P6","Cashew              ",18000,"2022-04-05",4,18000,72000
"TR36964",267,22,0,"Single    ",0,14,"Priangan            ","Priangan            ","Modern Trade        ",-5.45,10526667,"P2","Ginger Candy        ",3200,"2022-04-05",3,3200,9600
"TR45309",14,58,1,"Married   ",10.18,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P1","Choco Bar           ",8800,"2022-04-05",6,8800,52800
"TR75562",120,30,0,"Married   ",2.48,9,"Lingga              ","Lingga              ","Modern Trade        ",-3654703.0,128190643,"P4","Potato Chip         ",12000,"2022-04-05",4,12000,48000
"TR78827",442,42,1,"Married   ",14.88,10,"Harapan Baru        ","Harapan Baru        ","General Trade       ",3597031,98678513,"P8","Oat                 ",16000,"2022-04-05",1,16000,16000
"TR84736",47,35,1,"Married   ",9.56,13,"Buana               ","Buana               ","General Trade       ",-126916.0,116825264,"P3","Crackers            ",7500,"2022-04-05",3,7500,22500
"TR86692",410,55,1,"Married   ",8.68,7,"Buana Indah         ","Buana               ","General Trade       ",3316694,114590111,"P9","Yoghurt             ",10000,"2022-04-05",2,10000,20000
"TR86693",342,48,1,"Married   ",13.55,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P3","Crackers            ",7500,"2022-04-05",6,7500,45000
"TR94912",24,37,0,"Married   ",9.53,6,"Lingga              ","Lingga              ","Modern Trade        ",-5135399.0,11942379,"P7","Coffee Candy        ",9400,"2022-04-05",2,9400,18800
"TR11801",186,34,1,"Married   ",4.02,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P1","Choco Bar           ",8800,"2022-04-06",2,8800,17600
"TR17109",182,44,1,"Married   ",14.57,8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ",554829,95323753,"P6","Cashew              ",18000,"2022-04-06",3,18000,54000
"TR22204",250,30,1,"Married   ",3.96,10,"Harapan Baru        ","Harapan Baru        ","General Trade       ",3597031,98678513,"P5","Thai Tea            ",4200,"2022-04-06",5,4200,21000
"TR24638",311,61,1,"Married   ",7.64,5,"Bonafid             ","Gita                ","General Trade       ",-7250445.0,112768845,"P4","Potato Chip         ",12000,"2022-04-06",3,12000,36000
"TR2914",199,41,0,"Married   ",7.9,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P3","Crackers            ",7500,"2022-04-06",6,7500,45000
"TR29149",118,20,1,"Single    ",3.28,5,"Bonafid             ","Gita                ","General Trade       ",-7250445.0,112768845,"P6","Cashew              ",18000,"2022-04-06",1,18000,18000
"TR34347",189,59,1,"Single    ",5.15,6,"Lingga              ","Lingga              ","Modern Trade        ",-5135399.0,11942379,"P6","Cashew              ",18000,"2022-04-06",4,18000,72000
"TR4131",432,35,1,"Married   ",9.79,13,"Buana               ","Buana               ","General Trade       ",-126916.0,116825264,"P5","Thai Tea            ",4200,"2022-04-06",2,4200,8400
"TR41318",204,53,0,"Married   ",9.46,5,"Bonafid             ","Gita                ","General Trade       ",-7250445.0,112768845,"P9","Yoghurt             ",10000,"2022-04-06",6,10000,60000
"TR41889",189,59,1,"Single    ",5.15,6,"Lingga              ","Lingga              ","Modern Trade        ",-5135399.0,11942379,"P2","Ginger Candy        ",3200,"2022-04-06",6,3200,19200
"TR54156",226,18,0,"Single    ",0,11,"Sinar Harapan       ","Prestasi            ","General Trade       ",0.533505,101447403,"P9","Yoghurt             ",10000,"2022-04-06",3,10000,30000
"TR89889",397,24,0,"Single    ",6.42,12,"Prestasi Utama      ","Prestasi            ","General Trade       ",-2990934.0,104756554,"P3","Crackers            ",7500,"2022-04-06",4,7500,30000
"TR13466",10,34,1,"          ",4,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P10","Cheese Stick        ",15000,"2022-04-07",5,15000,75000
"TR13708",39,66,1,"Married   ",6.19,12,"Prestasi Utama      ","Prestasi            ","General Trade       ",-2990934.0,104756554,"P10","Cheese Stick        ",15000,"2022-04-07",2,15000,30000
"TR16030",138,37,1,"Married   ",8.96,7,"Buana Indah         ","Buana               ","General Trade       ",3316694,114590111,"P3","Crackers            ",7500,"2022-04-07",3,7500,22500
"TR32530",304,34,0,"Single    ",8.55,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P6","Cashew              ",18000,"2022-04-07",1,18000,18000
"TR38619",336,51,0,"Single    ",10.84,9,"Lingga              ","Lingga              ","Modern Trade        ",-3654703.0,128190643,"P10","Cheese Stick        ",15000,"2022-04-07",2,15000,30000
"TR55364",319,39,0,"Married   ",8.82,4,"Gita Ginara         ","Gita                ","General Trade       ",-6966667.0,110416664,"P9","Yoghurt             ",10000,"2022-04-07",4,10000,40000
"TR5922",241,24,1,"Single    ",0.57,11,"Sinar Harapan       ","Prestasi            ","General Trade       ",0.533505,101447403,"P2","Ginger Candy        ",3200,"2022-04-07",6,3200,19200
"TR7344",79,20,1,"Single    ",1.6,8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ",554829,95323753,"P9","Yoghurt             ",10000,"2022-04-07",3,10000,30000
"TR88564",326,24,1,"Single    ",2.69,2,"Prima Kelapa Dua    ","Prima               ","Modern Trade        ",-6914864.0,107608238,"P10","Cheese Stick        ",15000,"2022-04-07",5,15000,75000
"TR88894",424,38,0,"Married   ",10.06,8,"Sinar Harapan       ","Harapan Baru        ","General Trade       ",554829,95323753,"P2","Ginger Candy        ",3200,"2022-04-07",7,3200,22400
"TR89192",359,46,0,"Married   ",19.99,13,"Buana               ","Buana               ","General Trade       ",-126916.0,116825264,"P5","Thai Tea            ",4200,"2022-04-07",3,4200,12600
"TR8933",316,45,0,"Married   ",9.49,5,"Bonafid             ","Gita                ","General Trade       ",-7250445.0,112768845,"P5","Thai Tea            ",4200,"2022-04-07",3,4200,12600
